edge_id,source,target,source_label,target_label,relation_type,weight,evidence_type,evidence_id,date,description,confidence,source_file,quote_or_note
E00609,Felix_Resumir,Hennie_Osvaldo,Felix Resumir,Hennie Osvaldo,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00610,Felix_Resumir,Edvard_Vann,Felix Resumir,Edvard Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00611,Birgitta_Frente,Lars_Azada,Birgitta Frente,Lars Azada,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00612,Vira_Frente,Brand_Tempestad,Vira Frente,Brand Tempestad,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00613,Vira_Frente,Kare_Orilla,Vira Frente,Kare Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00614,Adra_Nubarron,Gustav_Cazar,Adra Nubarron,Gustav Cazar,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00615,Cecilia_Morluniau,Valeria_Morlun,Cecilia Morluniau,Valeria Morlun,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00616,Irene_Nant,Varro_Awelon,Irene Nant,Varro Awelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00617,Lidelse_Dedos,Elsa_Orilla,Lidelse Dedos,Elsa Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00618,Rachel_Pantanal,Isia_Vann,Rachel Pantanal,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00619,Varro_Awelon,Adan_Morlun,Varro Awelon,Adan Morlun,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00620,Henk_Mies,Bertrand_Ovan,Henk Mies,Bertrand Ovan,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00621,Cecilia_Morluniau,Bertrand_Ovan,Cecilia Morluniau,Bertrand Ovan,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00622,Cecilia_Morluniau,Dante_Coginian,Cecilia Morluniau,Dante Coginian,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00623,Gustav_Cazar,Vira_Frente,Gustav Cazar,Vira Frente,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00624,Gustav_Cazar,Kare_Orilla,Gustav Cazar,Kare Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00625,Gustav_Cazar,Brand_Tempestad,Gustav Cazar,Brand Tempestad,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00626,Varja_Lagos,Isia_Vann,Varja Lagos,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00627,Lidelse_Dedos,Birgitta_Frente,Lidelse Dedos,Birgitta Frente,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00628,Lidelse_Dedos,Isande_Borrasca,Lidelse Dedos,Isande Borrasca,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00629,Birgitta_Frente,Elsa_Orilla,Birgitta Frente,Elsa Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00630,Edvard_Vann,Elsa_Orilla,Edvard Vann,Elsa Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00631,Hideki_Cocinaro,Isia_Vann,Hideki Cocinaro,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00632,Stenig_Fusil,Isia_Vann,Stenig Fusil,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00633,Kare_Orilla,Axel_Calzas,Kare Orilla,Axel Calzas,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00634,Ingrid_Barranco,Rachel_Pantanal,Ingrid Barranco,Rachel Pantanal,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00635,Ingrid_Barranco,Lars_Azada,Ingrid Barranco,Lars Azada,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00636,Ingrid_Barranco,Felix_Balas,Ingrid Barranco,Felix Balas,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00637,Ingrid_Barranco,Isande_Borrasca,Ingrid Barranco,Isande Borrasca,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00638,Ingrid_Barranco,Axel_Calzas,Ingrid Barranco,Axel Calzas,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00639,Ingrid_Barranco,Gustav_Cazar,Ingrid Barranco,Gustav Cazar,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00640,Ingrid_Barranco,Lidelse_Dedos,Ingrid Barranco,Lidelse Dedos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00641,Ingrid_Barranco,Birgitta_Frente,Ingrid Barranco,Birgitta Frente,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00642,Ingrid_Barranco,Vira_Frente,Ingrid Barranco,Vira Frente,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00643,Ingrid_Barranco,Adra_Nubarron,Ingrid Barranco,Adra Nubarron,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00644,Ingrid_Barranco,Marin_Onda,Ingrid Barranco,Marin Onda,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00645,Ingrid_Barranco,Elsa_Orilla,Ingrid Barranco,Elsa Orilla,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00646,Ingrid_Barranco,Brand_Tempestad,Ingrid Barranco,Brand Tempestad,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00647,Ingrid_Barranco,Bertrand_Ovan,Ingrid Barranco,Bertrand Ovan,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00648,Ingrid_Barranco,Albina_Hafon,Ingrid Barranco,Albina Hafon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00649,Ingrid_Barranco,Benito_Hawelon,Ingrid Barranco,Benito Hawelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00650,Ingrid_Barranco,Claudio_Hawelon,Ingrid Barranco,Claudio Hawelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00651,Ingrid_Barranco,Henk_Mies,Ingrid Barranco,Henk Mies,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00652,Ingrid_Barranco,Valeria_Morlun,Ingrid Barranco,Valeria Morlun,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00653,Ingrid_Barranco,Adan_Morlun,Ingrid Barranco,Adan Morlun,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00654,Ingrid_Barranco,Irene_Nant,Ingrid Barranco,Irene Nant,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00655,Ingrid_Barranco,Dylan_Scozzese,Ingrid Barranco,Dylan Scozzese,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00656,Ingrid_Barranco,Lucas_Alcazar,Ingrid Barranco,Lucas Alcazar,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00657,Ingrid_Barranco,Isak_Baza,Ingrid Barranco,Isak Baza,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00658,Ingrid_Barranco,Linnea_Bergen,Ingrid Barranco,Linnea Bergen,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00659,Ingrid_Barranco,Nils_Calixto,Ingrid Barranco,Nils Calixto,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00660,Ingrid_Barranco,Sven_Flecha,Ingrid Barranco,Sven Flecha,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00661,Ingrid_Barranco,Hideki_Cocinaro,Ingrid Barranco,Hideki Cocinaro,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00662,Ingrid_Barranco,Inga_Ferro,Ingrid Barranco,Inga Ferro,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00663,Ingrid_Barranco,Isia_Vann,Ingrid Barranco,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00664,Ingrid_Barranco,Stenig_Fusil,Ingrid Barranco,Stenig Fusil,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00665,Ingrid_Barranco,Hennie_Osvaldo,Ingrid Barranco,Hennie Osvaldo,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00666,Ingrid_Barranco,Kanon_Herrero,Ingrid Barranco,Kanon Herrero,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00667,Ingrid_Barranco,Varja_Lagos,Ingrid Barranco,Varja Lagos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00668,Ingrid_Barranco,Minke_Mies,Ingrid Barranco,Minke Mies,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00669,Ingrid_Barranco,Felix_Resumir,Ingrid Barranco,Felix Resumir,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00670,Ingrid_Barranco,Edvard_Vann,Ingrid Barranco,Edvard Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00671,Ingrid_Barranco,Emile_Arpa,Ingrid Barranco,Emile Arpa,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00672,Ingrid_Barranco,Varro_Awelon,Ingrid Barranco,Varro Awelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00673,Ingrid_Barranco,Mat_Bramar,Ingrid Barranco,Mat Bramar,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00674,Ingrid_Barranco,Dante_Coginian,Ingrid Barranco,Dante Coginian,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00675,Ingrid_Barranco,Carla_Forluniau,Ingrid Barranco,Carla Forluniau,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00676,Ingrid_Barranco,Linda_Lagos,Ingrid Barranco,Linda Lagos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00677,Ingrid_Barranco,Cornelia_Lais,Ingrid Barranco,Cornelia Lais,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00678,Ingrid_Barranco,Ruscella_Mies_Haber,Ingrid Barranco,Ruscella Mies Haber,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00679,Ingrid_Barranco,Anda_Ribera,Ingrid Barranco,Anda Ribera,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00680,Edvard_Vann,Hideki_Cocinaro,Edvard Vann,Hideki Cocinaro,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00681,Edvard_Vann,Inga_Ferro,Edvard Vann,Inga Ferro,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00682,Edvard_Vann,Loreto_Bodrogi,Edvard Vann,Loreto Bodrogi,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00683,Edvard_Vann,Isia_Vann,Edvard Vann,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00684,Edvard_Vann,Kanon_Herrero,Edvard Vann,Kanon Herrero,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00685,Valeria_Morlun,Varro_Awelon,Valeria Morlun,Varro Awelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00686,Valeria_Morlun,Dylan_Scozzese,Valeria Morlun,Dylan Scozzese,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00687,Felix_Balas,Lidelse_Dedos,Felix Balas,Lidelse Dedos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00688,Stenig_Fusil,Varja_Lagos,Stenig Fusil,Varja Lagos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00689,Albina_Hafon,Bertrand_Ovan,Albina Hafon,Bertrand Ovan,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00690,Loreto_Bodrogi,Minke_Mies,Loreto Bodrogi,Minke Mies,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00691,Felix_Balas,Axel_Calzas,Felix Balas,Axel Calzas,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00692,Hennie_Osvaldo,Rachel_Pantanal,Hennie Osvaldo,Rachel Pantanal,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00693,Hennie_Osvaldo,Varja_Lagos,Hennie Osvaldo,Varja Lagos,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00694,Hennie_Osvaldo,Ruscella_Mies_Haber,Hennie Osvaldo,Ruscella Mies Haber,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00695,Adra_Nubarron,Axel_Calzas,Adra Nubarron,Axel Calzas,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00696,Axel_Calzas,Adra_Nubarron,Axel Calzas,Adra Nubarron,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00697,Axel_Calzas,Marin_Onda,Axel Calzas,Marin Onda,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00698,Axel_Calzas,Brand_Tempestad,Axel Calzas,Brand Tempestad,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00699,Irene_Nant,Emile_Arpa,Irene Nant,Emile Arpa,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00700,Emile_Arpa,Varro_Awelon,Emile Arpa,Varro Awelon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00701,Emile_Arpa,Dylan_Scozzese,Emile Arpa,Dylan Scozzese,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00702,Kanon_Herrero,Felix_Resumir,Kanon Herrero,Felix Resumir,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00703,Kanon_Herrero,Edvard_Vann,Kanon Herrero,Edvard Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00704,Axel_Calzas,Nils_Calixto,Axel Calzas,Nils Calixto,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00705,Emile_Arpa,Albina_Hafon,Emile Arpa,Albina Hafon,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00706,Brand_Tempestad,Gustav_Cazar,Brand Tempestad,Gustav Cazar,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00707,Adra_Nubarron,Vira_Frente,Adra Nubarron,Vira Frente,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00708,Adra_Nubarron,Ruscella_Mies_Haber,Adra Nubarron,Ruscella Mies Haber,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00709,Inga_Ferro,Henk_Mies,Inga Ferro,Henk Mies,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00710,Loreto_Bodrogi,Isia_Vann,Loreto Bodrogi,Isia Vann,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00711,Varja_Lagos,Minke_Mies,Varja Lagos,Minke Mies,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00712,Willem_Vasco_Pais,Ingrid_Barranco,Willem Vasco-Pais,Ingrid Barranco,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00713,Minke_Mies,Inga_Ferro,Minke Mies,Inga Ferro,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00714,Dante_Coginian,Cecilia_Morluniau,Dante Coginian,Cecilia Morluniau,email_communication,5,email_headers,,,邮件通信次数,high,email_network.csv,
E00715,Linnea_Bergen,Rachel_Pantanal,Linnea Bergen,Rachel Pantanal,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00716,Linnea_Bergen,Claudio_Hawelon,Linnea Bergen,Claudio Hawelon,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00717,Loreto_Bodrogi,Ingrid_Barranco,Loreto Bodrogi,Ingrid Barranco,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00718,Loreto_Bodrogi,Varja_Lagos,Loreto Bodrogi,Varja Lagos,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00719,Felix_Resumir,Hideki_Cocinaro,Felix Resumir,Hideki Cocinaro,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00720,Felix_Resumir,Inga_Ferro,Felix Resumir,Inga Ferro,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00721,Felix_Resumir,Varja_Lagos,Felix Resumir,Varja Lagos,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00722,Felix_Resumir,Kanon_Herrero,Felix Resumir,Kanon Herrero,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00723,Felix_Resumir,Stenig_Fusil,Felix Resumir,Stenig Fusil,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00724,Felix_Resumir,Loreto_Bodrogi,Felix Resumir,Loreto Bodrogi,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00725,Vira_Frente,Isande_Borrasca,Vira Frente,Isande Borrasca,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00726,Vira_Frente,Felix_Balas,Vira Frente,Felix Balas,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00727,Vira_Frente,Lars_Azada,Vira Frente,Lars Azada,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00728,Vira_Frente,Gustav_Cazar,Vira Frente,Gustav Cazar,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00729,Kanon_Herrero,Nils_Calixto,Kanon Herrero,Nils Calixto,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00730,Marin_Onda,Felix_Balas,Marin Onda,Felix Balas,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00731,Marin_Onda,Brand_Tempestad,Marin Onda,Brand Tempestad,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00732,Marin_Onda,Kare_Orilla,Marin Onda,Kare Orilla,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
E00733,Marin_Onda,Adra_Nubarron,Marin Onda,Adra Nubarron,email_communication,4,email_headers,,,邮件通信次数,high,email_network.csv,
