email_id,from_email,from_name,from_domain,from_org,to_emails,to_names,to_count,to_domains,to_orgs,date_raw,date,subject,thread_subject,topics
196,Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,gastech.com.kronos,GAStech-Kronos,Rachel.Pantanal@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Ada.Campo-Corrente@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Bertrand.Ovan@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Linnea.Bergen@gastech.com.kronos; Nils.Calixto@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Kanon.Herrero@gastech.com.kronos; Varja.Lagos@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Mat.Bramar@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Anda.Ribera@gastech.com.kronos,Rachel Pantanal; Lars Azada; Felix Balas; Isande Borrasca; Axel Calzas; Gustav Cazar; Lidelse Dedos; Birgitta Frente; Vira Frente; Adra Nubarron; Marin Onda; Kare Orilla; Elsa Orilla; Brand Tempestad; Ingrid Barranco; Ada Campo-Corrente; Sten Sanjorge Jr ; Orhan Strum; Willem Vasco-Pais; Bertrand Ovan; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese; Lucas Alcazar; Isak Baza; Linnea Bergen; Nils Calixto; Sven Flecha; Hideki Cocinaro; Inga Ferro; Loreto Bodrogi; Isia Vann; Stenig Fusil; Hennie Osvaldo; Kanon Herrero; Varja Lagos; Minke Mies; Felix Resumir; Edvard Vann; Emile Arpa; Varro Awelon; Mat Bramar; Dante Coginian; Carla Forluniau; Linda Lagos; Cornelia Lais; Ruscella Mies Haber; Anda Ribera,54,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:08,2014-01-07 16:08,RE: Planning for staff picnic,Planning for staff picnic,
197,Anda.Ribera@gastech.com.kronos,Anda Ribera,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:10,2014-01-07 16:10,RE: Catering?!?,Catering?!?,
198,Edvard.Vann@gastech.com.kronos,Edvard Vann,gastech.com.kronos,GAStech-Kronos,Rachel.Pantanal@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Ada.Campo-Corrente@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Bertrand.Ovan@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Linnea.Bergen@gastech.com.kronos; Nils.Calixto@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Kanon.Herrero@gastech.com.kronos; Varja.Lagos@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Mat.Bramar@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Anda.Ribera@gastech.com.kronos,Rachel Pantanal; Lars Azada; Felix Balas; Isande Borrasca; Axel Calzas; Gustav Cazar; Lidelse Dedos; Birgitta Frente; Vira Frente; Adra Nubarron; Marin Onda; Kare Orilla; Elsa Orilla; Brand Tempestad; Ingrid Barranco; Ada Campo-Corrente; Sten Sanjorge Jr ; Orhan Strum; Willem Vasco-Pais; Bertrand Ovan; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese; Lucas Alcazar; Isak Baza; Linnea Bergen; Nils Calixto; Sven Flecha; Hideki Cocinaro; Inga Ferro; Loreto Bodrogi; Isia Vann; Stenig Fusil; Hennie Osvaldo; Kanon Herrero; Varja Lagos; Minke Mies; Felix Resumir; Edvard Vann; Emile Arpa; Varro Awelon; Mat Bramar; Dante Coginian; Carla Forluniau; Linda Lagos; Cornelia Lais; Ruscella Mies Haber; Anda Ribera,54,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:15,2014-01-07 16:15,RE: Planning for staff picnic,Planning for staff picnic,
199,Stenig.Fusil@gastech.com.kronos,Stenig Fusil,gastech.com.kronos,GAStech-Kronos,Kanon.Herrero@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Isia.Vann@gastech.com.kronos,Kanon Herrero; Stenig Fusil; Inga Ferro; Hideki Cocinaro; Hennie Osvaldo; Felix Resumir; Isia Vann,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:18,2014-01-07 16:18,RE: Resolution of incident,Resolution of incident,
200,Adan.Morlun@gastech.com.kronos,Adan Morlun,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos,Claudio Hawelon; Dante Coginian; Varro Awelon; Valeria Morlun; Dylan Scozzese,5,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:18,2014-01-07 16:18,Caution downtown,Caution downtown,
201,Birgitta.Frente@gastech.com.kronos,Birgitta Frente,gastech.com.kronos,GAStech-Kronos,Elsa.Orilla@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Axel.Calzas@gastech.com.kronos,Elsa Orilla; Vira Frente; Kare Orilla; Isande Borrasca; Gustav Cazar; Birgitta Frente; Brand Tempestad; Lars Azada; Marin Onda; Axel Calzas,10,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:21,2014-01-07 16:21,RE: Downhole prediction 2522-00 - check your parameters,Downhole prediction 2522-00 - check your parameters,
202,Cornelia.Lais@gastech.com.kronos,Cornelia Lais,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:29,2014-01-07 16:29,RE: Catering?!?,Catering?!?,
203,Carla.Forluniau@gastech.com.kronos,Carla Forluniau,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:39,2014-01-07 16:39,RE: Catering?!?,Catering?!?,
204,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:48,2014-01-07 16:48,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
205,Elsa.Orilla@gastech.com.kronos,Elsa Orilla,gastech.com.kronos,GAStech-Kronos,Rachel.Pantanal@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Ada.Campo-Corrente@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Bertrand.Ovan@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Linnea.Bergen@gastech.com.kronos; Nils.Calixto@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Kanon.Herrero@gastech.com.kronos; Varja.Lagos@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Mat.Bramar@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Anda.Ribera@gastech.com.kronos,Rachel Pantanal; Lars Azada; Felix Balas; Isande Borrasca; Axel Calzas; Gustav Cazar; Lidelse Dedos; Birgitta Frente; Vira Frente; Adra Nubarron; Marin Onda; Kare Orilla; Elsa Orilla; Brand Tempestad; Ingrid Barranco; Ada Campo-Corrente; Sten Sanjorge Jr ; Orhan Strum; Willem Vasco-Pais; Bertrand Ovan; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese; Lucas Alcazar; Isak Baza; Linnea Bergen; Nils Calixto; Sven Flecha; Hideki Cocinaro; Inga Ferro; Loreto Bodrogi; Isia Vann; Stenig Fusil; Hennie Osvaldo; Kanon Herrero; Varja Lagos; Minke Mies; Felix Resumir; Edvard Vann; Emile Arpa; Varro Awelon; Mat Bramar; Dante Coginian; Carla Forluniau; Linda Lagos; Cornelia Lais; Ruscella Mies Haber; Anda Ribera,54,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:51,2014-01-07 16:51,RE: Planning for staff picnic,Planning for staff picnic,
206,Anda.Ribera@gastech.com.kronos,Anda Ribera,gastech.com.kronos,GAStech-Kronos,Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:52,2014-01-07 16:52,RE: Need a ride to lunch later,Need a ride to lunch later,
207,Isak.Baza@gastech.com.kronos,Isak Baza,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 16:54,2014-01-07 16:54,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
208,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:00,2014-01-07 17:00,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
209,Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,gastech.com.kronos,GAStech-Kronos,Rachel.Pantanal@gastech.com.kronos; Lars.Azada@gastech.com.kronos; Felix.Balas@gastech.com.kronos; Isande.Borrasca@gastech.com.kronos; Axel.Calzas@gastech.com.kronos; Gustav.Cazar@gastech.com.kronos; Lidelse.Dedos@gastech.com.kronos; Birgitta.Frente@gastech.com.kronos; Vira.Frente@gastech.com.kronos; Adra.Nubarron@gastech.com.kronos; Marin.Onda@gastech.com.kronos; Kare.Orilla@gastech.com.kronos; Elsa.Orilla@gastech.com.kronos; Brand.Tempestad@gastech.com.kronos; Ingrid.Barranco@gastech.com.kronos; Ada.Campo-Corrente@gastech.com.kronos; Sten.Sanjorge Jr.@gastech.com.kronos; Orhan.Strum@gastech.com.kronos; Willem.Vasco-Pais@gastech.com.kronos; Bertrand.Ovan@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Cecilia.Morluniau@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Linnea.Bergen@gastech.com.kronos; Nils.Calixto@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Loreto.Bodrogi@gastech.com.kronos; Isia.Vann@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Kanon.Herrero@gastech.com.kronos; Varja.Lagos@gastech.com.kronos; Minke.Mies@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Edvard.Vann@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Mat.Bramar@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Anda.Ribera@gastech.com.kronos,Rachel Pantanal; Lars Azada; Felix Balas; Isande Borrasca; Axel Calzas; Gustav Cazar; Lidelse Dedos; Birgitta Frente; Vira Frente; Adra Nubarron; Marin Onda; Kare Orilla; Elsa Orilla; Brand Tempestad; Ingrid Barranco; Ada Campo-Corrente; Sten Sanjorge Jr ; Orhan Strum; Willem Vasco-Pais; Bertrand Ovan; Albina Hafon; Benito Hawelon; Claudio Hawelon; Henk Mies; Valeria Morlun; Adan Morlun; Cecilia Morluniau; Irene Nant; Dylan Scozzese; Lucas Alcazar; Isak Baza; Linnea Bergen; Nils Calixto; Sven Flecha; Hideki Cocinaro; Inga Ferro; Loreto Bodrogi; Isia Vann; Stenig Fusil; Hennie Osvaldo; Kanon Herrero; Varja Lagos; Minke Mies; Felix Resumir; Edvard Vann; Emile Arpa; Varro Awelon; Mat Bramar; Dante Coginian; Carla Forluniau; Linda Lagos; Cornelia Lais; Ruscella Mies Haber; Anda Ribera,54,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:02,2014-01-07 17:02,RE: Planning for staff picnic,Planning for staff picnic,
210,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:08,2014-01-07 17:08,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
211,Nils.Calixto@gastech.com.kronos,Nils Calixto,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Isak.Baza@gastech.com.kronos; Nils.Calixto@gastech.com.kronos,Lucas Alcazar; Isak Baza; Nils Calixto,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:09,2014-01-07 17:09,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
212,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:19,2014-01-07 17:19,RE: Can someone cover for me next week?,Can someone cover for me next week?,
213,Elsa.Orilla@gastech.com.kronos,Elsa Orilla,gastech.com.kronos,GAStech-Kronos,Edvard.Vann@gastech.com.kronos,Edvard Vann,1,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:22,2014-01-07 17:22,RE: Money for coffee fund,Money for coffee fund,
214,Stenig.Fusil@gastech.com.kronos,Stenig Fusil,gastech.com.kronos,GAStech-Kronos,Kanon.Herrero@gastech.com.kronos; Stenig.Fusil@gastech.com.kronos; Inga.Ferro@gastech.com.kronos; Hideki.Cocinaro@gastech.com.kronos; Hennie.Osvaldo@gastech.com.kronos; Felix.Resumir@gastech.com.kronos; Isia.Vann@gastech.com.kronos,Kanon Herrero; Stenig Fusil; Inga Ferro; Hideki Cocinaro; Hennie Osvaldo; Felix Resumir; Isia Vann,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:22,2014-01-07 17:22,RE: Resolution of incident,Resolution of incident,
215,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:23,2014-01-07 17:23,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
216,Linda.Lagos@gastech.com.kronos,Linda Lagos,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:26,2014-01-07 17:26,RE: Catering?!?,Catering?!?,
217,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:28,2014-01-07 17:28,RE: Can someone cover for me next week?,Can someone cover for me next week?,
218,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Isak.Baza@gastech.com.kronos; Lucas.Alcazar@gastech.com.kronos,Isak Baza; Lucas Alcazar,2,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:28,2014-01-07 17:28,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
219,Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,gastech.com.kronos,GAStech-Kronos,Mat.Bramar@gastech.com.kronos; Anda.Ribera@gastech.com.kronos; Rachel.Pantanal@gastech.com.kronos; Linda.Lagos@gastech.com.kronos; Ruscella.Mies.Haber@gastech.com.kronos; Carla.Forluniau@gastech.com.kronos; Cornelia.Lais@gastech.com.kronos,Mat Bramar; Anda Ribera; Rachel Pantanal; Linda Lagos; Ruscella Mies Haber; Carla Forluniau; Cornelia Lais,7,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:33,2014-01-07 17:33,RE: Catering?!?,Catering?!?,
220,Edvard.Vann@gastech.com.kronos,Edvard Vann,gastech.com.kronos,GAStech-Kronos,Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:34,2014-01-07 17:34,RE: Money for coffee fund,Money for coffee fund,
221,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:41,2014-01-07 17:41,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
222,Albina.Hafon@gastech.com.kronos,Albina Hafon,gastech.com.kronos,GAStech-Kronos,Henk.Mies@gastech.com.kronos; Albina.Hafon@gastech.com.kronos,Henk Mies; Albina Hafon,2,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:42,2014-01-07 17:42,RE: List of repairs needed,List of repairs needed,
223,Elsa.Orilla@gastech.com.kronos,Elsa Orilla,gastech.com.kronos,GAStech-Kronos,Edvard.Vann@gastech.com.kronos,Edvard Vann,1,gastech.com.kronos,GAStech-Kronos,1/7/2014 17:57,2014-01-07 17:57,RE: Money for coffee fund,Money for coffee fund,
224,Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,gastech.com.kronos,GAStech-Kronos,Lucas.Alcazar@gastech.com.kronos; Sven.Flecha@gastech.com.kronos; Isak.Baza@gastech.com.kronos,Lucas Alcazar; Sven Flecha; Isak Baza,3,gastech.com.kronos,GAStech-Kronos,1/7/2014 18:07,2014-01-07 18:07,RE: GT-SeismicProcessorPro Bug Report,GT-SeismicProcessorPro Bug Report,
225,Benito.Hawelon@gastech.com.kronos,Benito Hawelon,gastech.com.kronos,GAStech-Kronos,Dante.Coginian@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Albina.Hafon@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos,Dante Coginian; Varro Awelon; Albina Hafon; Claudio Hawelon,4,gastech.com.kronos,GAStech-Kronos,1/7/2014 18:11,2014-01-07 18:11,RE: Be Careful!,Be Careful!,
226,Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,gastech.com.kronos,GAStech-Kronos,Claudio.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Varro.Awelon@gastech.com.kronos; Valeria.Morlun@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos,Claudio Hawelon; Dante Coginian; Varro Awelon; Valeria Morlun; Dylan Scozzese,5,gastech.com.kronos,GAStech-Kronos,1/7/2014 18:31,2014-01-07 18:31,RE: Caution downtown,Caution downtown,
227,Henk.Mies@gastech.com.kronos,Henk Mies,gastech.com.kronos,GAStech-Kronos,Cecilia.Morluniau@gastech.com.kronos; Henk.Mies@gastech.com.kronos; Adan.Morlun@gastech.com.kronos; Emile.Arpa@gastech.com.kronos; Irene.Nant@gastech.com.kronos; Claudio.Hawelon@gastech.com.kronos; Benito.Hawelon@gastech.com.kronos; Dante.Coginian@gastech.com.kronos; Dylan.Scozzese@gastech.com.kronos; Albina.Hafon@gastech.com.kronos,Cecilia Morluniau; Henk Mies; Adan Morlun; Emile Arpa; Irene Nant; Claudio Hawelon; Benito Hawelon; Dante Coginian; Dylan Scozzese; Albina Hafon,10,gastech.com.kronos,GAStech-Kronos,1/7/2014 18:53,2014-01-07 18:53,RE: Be Careful!,Be Careful!,
